params,fold_scores,mean_test_f1_score,std_test_f1_score,mean_test_specificity,std_test_specificity,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_roc_auc,std_test_roc_auc,mean_test_pr_auc,std_test_pr_auc,mean_fit_time,std_fit_time,mean_score_time,std_score_time
"{'nu': 0.0015561135951429605, 'eta0': 0.042140282690525055, 'learning_rate': 'optimal', 'kernel_type': 'rbf', 'gamma': 0.6713294982910156}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.8406766385622064, 0.5856898029134533, 1.0], 'pr_auc': [0.3024085111006271, 0.17514927495024168, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.03147292137145996, 0.10475492477416992, 0.23114514350891113], 'score_time': [0.08052396774291992, 0.1591639518737793, 0.1254866123199463]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8087888138252199,0.17063774470559137,0.4925192620169563,0.3625844755494972,0.12245766321818034,0.08247136587785966,0.12172484397888184,0.03221464420429866
"{'nu': 0.0015172206331044436, 'eta0': 0.018083633854985237, 'learning_rate': 'invscaling', 'kernel_type': 'rbf', 'gamma': 8.547684669494629}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5, 0.5163524707226507, 0.6400684931506849], 'pr_auc': [0.05538013116346854, 0.16029143897996356, 0.7165587918015103], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.04718637466430664, 0.08512639999389648, 0.17609429359436035], 'score_time': [0.34973597526550293, 0.13049936294555664, 0.1440744400024414]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5521403212911119,0.0625319831745257,0.31074345398164743,0.29013348874191097,0.10280235608418782,0.05409031002868416,0.20810325940450033,0.1003026763713967
"{'nu': 0.0015200796769931912, 'eta0': 0.04802238941192627, 'learning_rate': 'adaptive', 'kernel_type': 'linear', 'gamma': 4.144610404968262}","{'f1_score': [0.0, 0.19086294416243654, 0.28966849050531057], 'precision': [0.0, 0.1272678039534254, 1.0], 'recall': [0.0, 0.3814935064935065, 0.16936394429808055], 'roc_auc': [2.7348842664643125e-05, 0.48463634694354485, 0.2006415593856497], 'pr_auc': [0.028276643911846783, 0.3497566896222305, 0.596322223241436], 'specificity': [1.0, 0.5397029420165667, 1.0], 'fit_time': [0.07432103157043457, 0.19323301315307617, 0.31104326248168945], 'score_time': [0.04242086410522461, 0.05134701728820801, 0.040407419204711914]}",0.16017714488924903,0.1202308122063061,0.8465676473388556,0.21698611404020213,0.3757559346511418,0.44445454459988293,0.18361915026386236,0.15606992460010335,0.2284350850572864,0.198814537215013,0.3247851855918378,0.23257490128146832,0.19286576906840006,0.0966417949718225,0.04472510019938151,0.004754003894285282
"{'nu': 0.002491325605660677, 'eta0': 0.07310505956411362, 'learning_rate': 'constant', 'kernel_type': 'sigmoid', 'gamma': 9.082763671875}","{'f1_score': [0.3008514664143803, 0.2605277933745087, 0.15004351610095734], 'precision': [0.26455906821963393, 0.16930187302359523, 1.0], 'recall': [0.34868421052631576, 0.564935064935065, 0.08110651110274746], 'roc_auc': [0.43537609451760023, 0.5660049123256065, 0.08110651110274746], 'pr_auc': [0.3460681654454988, 0.19065259744082255, 0.507128082045505], 'specificity': [0.9431730521985087, 0.5122822050842616, 1.0], 'fit_time': [0.04277944564819336, 0.10164785385131836, 0.1618824005126953], 'score_time': [0.07718324661254883, 0.05820918083190918, 0.06569027900695801]}",0.23714092529661546,0.06374934597470289,0.8184850857609235,0.21775747763681635,0.4779536470810764,0.37118528998881056,0.33157526218804273,0.1978923182959177,0.3608291726486514,0.2048569379627688,0.34794961497727545,0.12920742491100015,0.10210323333740234,0.048624643904239595,0.06702756881713867,0.007803633815487068
"{'nu': 0.0032906581182032824, 'eta0': 0.0278497152030468, 'learning_rate': 'optimal', 'kernel_type': 'sigmoid', 'gamma': 5.730106830596924}","{'f1_score': [0.4326241134751773, 0.3435747925543844, 0.09840758633029165], 'precision': [0.3630952380952381, 0.23737217229625038, 1.0], 'recall': [0.5350877192982456, 0.6217532467532467, 0.05175009409108017], 'roc_auc': [0.6200983543327333, 0.6922079544990856, 0.05175009409108017], 'pr_auc': [0.5615100447748683, 0.3003576632566696, 0.48040107027606316], 'specificity': [0.9449730007714066, 0.6485289917166523, 1.0], 'fit_time': [0.0954897403717041, 0.19437122344970703, 0.5362629890441895], 'score_time': [0.0753636360168457, 0.07730388641357422, 0.04656028747558594]}",0.2915354974532845,0.14131817040555814,0.8645006641626862,0.1543584899627674,0.5334891367971628,0.33384213977384214,0.40286368671419087,0.2507831661094157,0.45468546764096635,0.28643514106149465,0.44742292610253376,0.10913542073346083,0.2753746509552002,0.18884108069494557,0.06640926996866862,0.014057684076891386
"{'nu': 0.0007302028243429959, 'eta0': 0.0324333980679512, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 1.3210183382034302}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.6254722609429204, 0.5854041702370751, 1.0], 'pr_auc': [0.08805546870539754, 0.17504973003694232, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.03334617614746094, 0.07837414741516113, 0.12061285972595215], 'score_time': [0.06890320777893066, 0.10405540466308594, 0.09341764450073242]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7369588103933319,0.18671611882832775,0.42103506624744663,0.41092764672342597,0.07744439442952473,0.035632539867915224,0.08879208564758301,0.014718833343114428
"{'nu': 0.0025254313368350267, 'eta0': 0.0440412312746048, 'learning_rate': 'optimal', 'kernel_type': 'poly', 'gamma': 6.760870933532715}","{'f1_score': [0.3582608695652174, 0.22945263514658532, 0.8401178653279494], 'precision': [0.865546218487395, 0.14499892910687515, 1.0], 'recall': [0.22587719298245615, 0.549512987012987, 0.7243131351147911], 'roc_auc': [0.4347039332710795, 0.3320722140612886, 0.7540809105954289], 'pr_auc': [0.2660710003808008, 0.1100137828338058, 0.9044988394324667], 'specificity': [0.997942915916688, 0.42987717794915736, 1.0], 'fit_time': [0.05432844161987305, 0.15474915504455566, 0.20224308967590332], 'score_time': [0.12616586685180664, 0.13321900367736816, 0.11004114151000977]}",0.47594379001325066,0.2628243496608818,0.8092733646219484,0.2682749308018709,0.6701817158647567,0.37539505810176443,0.49990110503674473,0.20648745115584388,0.5069523526425991,0.179699212693273,0.4268612075490244,0.34369729349195693,0.13710689544677734,0.06166102372472353,0.12314200401306152,0.00970089801729454
"{'nu': 0.004048588220030069, 'eta0': 0.037019990384578705, 'learning_rate': 'adaptive', 'kernel_type': 'sigmoid', 'gamma': 0.6911139488220215}","{'f1_score': [0.5258620689655172, 0.2999708199591479, 0.30142240690426725], 'precision': [0.7625, 0.23416856492027335, 1.0], 'recall': [0.40131578947368424, 0.4172077922077922, 0.17745577719232217], 'roc_auc': [0.45866321112629865, 0.5182229938014, 0.1868648852088822], 'pr_auc': [0.4320175969588951, 0.3747187413962688, 0.5915992491542837], 'specificity': [0.9926716379532013, 0.7599257355041417, 1.0], 'fit_time': [0.17744970321655273, 0.2968289852142334, 1.0486137866973877], 'score_time': [0.1274726390838623, 0.05223870277404785, 0.06804656982421875]}",0.37575176527631077,0.10614566793300029,0.9175324578191143,0.11148493294828056,0.6655561883067578,0.3200760573241715,0.33199311962459954,0.10946683391861493,0.38791703004552697,0.1442297140805544,0.46611186250314923,0.09176456421587867,0.5076308250427246,0.3856248408691695,0.08258597056070964,0.03238911261004751
"{'nu': 0.0039014266803860664, 'eta0': 0.019271889701485634, 'learning_rate': 'adaptive', 'kernel_type': 'linear', 'gamma': 3.195482015609741}","{'f1_score': [0.0, 0.271156735102654, 0.056517775752051046], 'precision': [0.0, 0.1603019538188277, 0.9064327485380117], 'recall': [0.0, 0.8790584415584416, 0.029168234851336093], 'roc_auc': [0.5678341521069323, 0.504851118604332, 0.029365761673738534], 'pr_auc': [0.1175163835673491, 0.1447420681845557, 0.45889492884728283], 'specificity': [1.0, 0.18980291345329905, 0.9945205479452055], 'fit_time': [0.07356095314025879, 0.17746543884277344, 0.2532832622528076], 'score_time': [0.04373574256896973, 0.02543354034423828, 0.03011298179626465]}",0.10922483695156833,0.11680473584320104,0.7281078204661681,0.38064562328085466,0.35557823411894646,0.39497232066853455,0.3027422254699259,0.40769104493151365,0.36735034412833434,0.2403704073716965,0.24038446019972923,0.1549094964963931,0.16810321807861328,0.0736693761858313,0.03309408823649088,0.007763499995693949
"{'nu': 0.0030949118081480265, 'eta0': 0.038069870322942734, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 2.1334807872772217}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.618438956255385, 0.5850471293916024, 1.0], 'pr_auc': [0.08699346456256046, 0.17492545790146244, 1.0], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.03458237648010254, 0.08346819877624512, 0.10094237327575684], 'score_time': [0.07991480827331543, 0.09181451797485352, 0.14187932014465332]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7344953618823292,0.18823440736100247,0.42063964082134103,0.4112394502832113,0.07299764951070149,0.028084830960519645,0.1045362154642741,0.026848728996888484
"{'nu': 0.003965412732213736, 'eta0': 0.015916025266051292, 'learning_rate': 'adaptive', 'kernel_type': 'poly', 'gamma': 9.896090507507324}","{'f1_score': [0.3798319327731092, 0.23501199040767387, 0.7706188548293812], 'precision': [0.8129496402877698, 0.14893617021276595, 1.0], 'recall': [0.24780701754385964, 0.5568181818181818, 0.6268347760632292], 'roc_auc': [0.4068763448863867, 0.34456794811871927, 0.6585667995112419], 'pr_auc': [0.24361746068494722, 0.11213570519628374, 0.863206092602108], 'specificity': [0.9966572383646182, 0.4401599542987718, 1.0], 'fit_time': [0.11566853523254395, 0.22949600219726562, 0.3924374580383301], 'score_time': [0.12232422828674316, 0.10973644256591797, 0.1349327564239502]}",0.4618209260033881,0.22621571498918067,0.8122723975544632,0.2631267708831973,0.6539619368335119,0.36518052885321695,0.47715332514175685,0.16467215403949523,0.4700036975054493,0.13573900607532202,0.4063197528277797,0.3274962682849811,0.24586733182271323,0.11358190725359855,0.12233114242553711,0.010286353220395235
"{'nu': 0.0022039117757230997, 'eta0': 0.04262419044971466, 'learning_rate': 'invscaling', 'kernel_type': 'sigmoid', 'gamma': 9.519089698791504}","{'f1_score': [0.4305343511450382, 0.19919814306815783, 0.19435949711179068], 'precision': [0.33021077283372363, 0.13458796692329628, 1.0], 'recall': [0.618421052631579, 0.38311688311688313, 0.10764019570944675], 'roc_auc': [0.7013458450059322, 0.4366715029472099, 0.10764019570944675], 'pr_auc': [0.6302727238537705, 0.15010669752033937, 0.5297736532748019], 'specificity': [0.9264592440215994, 0.5665524135961154, 1.0], 'fit_time': [0.15600109100341797, 0.33249902725219727, 0.6721768379211426], 'score_time': [0.07158780097961426, 0.0730891227722168, 0.07418131828308105]}",0.2746973304416622,0.11021111828350497,0.8310038858725717,0.18939024365818077,0.4882662465856733,0.37055871899579185,0.369726043819303,0.2087402802245686,0.415219181220863,0.24285352386741052,0.4367176915496372,0.20677590481913152,0.38689231872558594,0.21420912374670922,0.0729527473449707,0.001063181293324532
"{'nu': 0.004432789050042629, 'eta0': 0.0785505473613739, 'learning_rate': 'adaptive', 'kernel_type': 'linear', 'gamma': 7.005000591278076}","{'f1_score': [0.0, 0.27100814026299314, 0.05490483162518302], 'precision': [0.0, 0.16022508514734193, 1.0], 'recall': [0.0, 0.8782467532467533, 0.02822732404968009], 'roc_auc': [0.1224438700247662, 0.5218606372205344, 0.028363047210521703], 'pr_auc': [0.02982236717712495, 0.15660215801069752, 0.45793905718895933], 'specificity': [1.0, 0.19008854612967724, 1.0], 'fit_time': [0.07256484031677246, 0.2031557559967041, 0.32732343673706055], 'score_time': [0.038266658782958984, 0.03831601142883301, 0.03945755958557129]}",0.10863765729605872,0.11698081164058224,0.7300295153765591,0.38179592079490726,0.386741695049114,0.43854481406962553,0.3021580257654778,0.40751921173853706,0.2242225181519408,0.21393790025358458,0.21478786079226062,0.17955529709592824,0.20101467768351236,0.10401578013220308,0.038680076599121094,0.0005501325698279931
"{'nu': 0.004298873711377382, 'eta0': 0.08158990740776062, 'learning_rate': 'adaptive', 'kernel_type': 'poly', 'gamma': 3.75006365776062}","{'f1_score': [0.2873134328358209, 0.21446895844022576, 0.869000744918591], 'precision': [0.9625, 0.13586132177681473, 1.0], 'recall': [0.16885964912280702, 0.5089285714285714, 0.768347760632292], 'roc_auc': [0.5206833376189252, 0.3247605276043579, 0.8076429024391502], 'pr_auc': [0.33217223583940303, 0.10884633813437172, 0.9270270889654614], 'specificity': [0.9996142967343791, 0.43044844330191373, 1.0], 'fit_time': [0.11348295211791992, 0.26216745376586914, 0.4351933002471924], 'score_time': [0.1431560516357422, 0.1307082176208496, 0.13788580894470215]}",0.4569277120648792,0.2928932884930788,0.810020913345431,0.2683983137092517,0.6994537739256049,0.3988139930588484,0.4820453270612235,0.24547712803312666,0.5510289225541444,0.1983002569763298,0.4560152209797454,0.3453092806784325,0.27028123537699383,0.13146295324130722,0.137250026067098,0.005101653837477291
"{'nu': 0.0030516169499605894, 'eta0': 0.09205443412065506, 'learning_rate': 'constant', 'kernel_type': 'rbf', 'gamma': 7.067159652709961}","{'f1_score': [0.0, 0.0, 0.0], 'precision': [0.0, 0.0, 0.0], 'recall': [0.0, 0.0, 0.0], 'roc_auc': [0.5, 0.5805484147386462, 0.999486301369863], 'pr_auc': [0.05538013116346854, 0.17381489841986456, 0.9994357720519089], 'specificity': [1.0, 1.0, 1.0], 'fit_time': [0.1117396354675293, 0.0838477611541748, 0.4078233242034912], 'score_time': [0.933823823928833, 0.16702532768249512, 0.5343551635742188]}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6933449053695031,0.2189580287604821,0.4095436005450807,0.4199097355603543,0.20113690694173178,0.1465922814556405,0.545068105061849,0.31313581589878786
"{'nu': 0.0039291540160775185, 'eta0': 0.07131674885749817, 'learning_rate': 'adaptive', 'kernel_type': 'sigmoid', 'gamma': 6.806813716888428}","{'f1_score': [0.5299910474485229, 0.2289156626506024, 0.10856024203594945], 'precision': [0.44780635400907715, 0.16278272789581905, 1.0], 'recall': [0.6491228070175439, 0.38555194805194803, 0.057395558901016185], 'roc_auc': [0.7391721138794531, 0.4872445998731345, 0.057395558901016185], 'pr_auc': [0.6807788444276831, 0.14430025377711775, 0.4855361666796558], 'specificity': [0.9530727693494472, 0.651099685804056, 1.0], 'fit_time': [0.39115309715270996, 0.44127488136291504, 0.9914782047271729], 'score_time': [0.044243812561035156, 0.04895901679992676, 0.05696868896484375]}",0.2891556507116916,0.17724300279347693,0.8680574850511676,0.15460391593735065,0.536863027301632,0.347545209021641,0.3640234379901694,0.24205080954212865,0.42793742421786796,0.28147566329698903,0.43687175496148556,0.22170323750832766,0.6079687277475992,0.27195304436975043,0.050057172775268555,0.005252623457707292
"{'nu': 0.0006036705453880131, 'eta0': 0.025960959494113922, 'learning_rate': 'constant', 'kernel_type': 'linear', 'gamma': 9.900674819946289}","{'f1_score': [0.0, 0.13403141361256546, 0.0], 'precision': [0.0, 0.09031893875246966, 0.0], 'recall': [0.0, 0.2597402597402597, 0.0], 'roc_auc': [0.17791944666242615, 0.5104661655111526, 0.11735020184470074], 'pr_auc': [0.03404757919931071, 0.18258926620120275, 0.5272434391282179], 'specificity': [1.0, 0.5397029420165667, 1.0], 'fit_time': [0.029976367950439453, 0.06739616394042969, 0.0955197811126709], 'score_time': [0.04354071617126465, 0.031056880950927734, 0.038190364837646484]}",0.04467713787085515,0.06318301430497598,0.8465676473388556,0.21698611404020213,0.030106312917489886,0.0425767560409625,0.08658008658008658,0.12244273267299521,0.26857860467275985,0.17281850290735223,0.24796009484291046,0.20658420073621506,0.06429743766784668,0.02684754899580271,0.03759598731994629,0.005113804775786921
"{'nu': 0.0027118478901684284, 'eta0': 0.054576270282268524, 'learning_rate': 'adaptive', 'kernel_type': 'linear', 'gamma': 9.12802791595459}","{'f1_score': [0.0, 0.3440920572551221, 0.15965367965367966], 'precision': [0.0, 0.20800814387512725, 1.0], 'recall': [0.0, 0.9951298701298701, 0.08675197591268348], 'roc_auc': [0.505378135812661, 0.6402083171042039, 0.12205320915029311], 'pr_auc': [0.19357893077204666, 0.18350189894363722, 0.5399432221395049], 'specificity': [1.0, 0.3333333333333333, 1.0], 'fit_time': [0.0775003433227539, 0.19298458099365234, 0.3161051273345947], 'score_time': [0.04964637756347656, 0.03899073600769043, 0.04362916946411133]}",0.16791524563626725,0.1405964107433734,0.7777777777777777,0.3142696805273545,0.4026693812917091,0.43082846394237245,0.36062728201418454,0.4500567572172175,0.422546554022386,0.21949484759494392,0.3056746839517296,0.1657039481144923,0.19553001721700033,0.09742662255088749,0.04408876101175944,0.004362269480774983
"{'nu': 0.004543231800198555, 'eta0': 0.07305559515953064, 'learning_rate': 'optimal', 'kernel_type': 'sigmoid', 'gamma': 8.923829078674316}","{'f1_score': [0.5973813420621932, 0.2652937613567535, 0.18603857313534733], 'precision': [0.4765013054830287, 0.17656543939801128, 1.0], 'recall': [0.8004385964912281, 0.5332792207792207, 0.10255927738050433], 'roc_auc': [0.8907004912641593, 0.5348287548641019, 0.10255927738050433], 'pr_auc': [0.8214892881737259, 0.1763641643728336, 0.5252300554462344], 'specificity': [0.9484443301619954, 0.5624107397886319, 1.0], 'fit_time': [0.10908102989196777, 0.33433961868286133, 0.3649919033050537], 'score_time': [0.06574034690856934, 0.05300545692443848, 0.04926800727844238]}",0.349571225518098,0.17819041614931888,0.8369516899835424,0.19526741795727998,0.55102224829368,0.3402706247351646,0.4787590315503177,0.2875044629053937,0.5093628411695885,0.32226079276027625,0.5076945026642646,0.263662951573034,0.2694708506266276,0.11410101251263347,0.056004603703816734,0.007051271955033076
