trial,roc_auc_mean,roc_auc_std,value,n_estimators,contamination,max_samples,max_features
789,0.7160221646315121,0.26277686063849826,45.32453039930139,10,0.003396660747193483,0.9200767408087231,0.7193503658250615
790,0.7081431155410235,0.2592368210844827,44.89062944565408,10,0.003394312176536783,0.9200230130185911,0.7201184528336079
791,0.7158331875558223,0.2632179104666797,45.26152770891426,10,0.0033949886971964575,0.9202343838107192,0.7194777492786474
792,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.0033974604192949552,0.9201630070066098,0.7191134718914896
793,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.003400622783462934,0.9201357313829794,0.7188178568382351
794,0.7081431155410235,0.2592368210844827,44.89062944565408,10,0.0033969091365265904,0.9200345389258082,0.7197949908187281
795,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.0033948373892619013,0.9199506334000782,0.7205767876570386
796,0.7133813520605617,0.2620646228023031,45.13167292582587,10,0.00340135791288283,0.9204195605077485,0.7190999830118514
797,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.0034120999949106396,0.9199318908377796,0.7182764913093223
798,0.7133813520605617,0.2620646228023031,45.13167292582587,10,0.003397086796113365,0.9203912444320297,0.7184723248329176
799,0.7057420370403843,0.25954842075925094,44.61936162811334,10,0.003400966032997663,0.9205999341225133,0.7175291498002396
800,0.7160221646315121,0.26277686063849826,45.32453039930139,10,0.0033935203961578935,0.9200734710844076,0.7187642654394435
801,0.7133812580782846,0.26206475325779954,45.1316504820485,10,0.0033997681252514846,0.9205687862155094,0.7164044799359233
802,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.003396450254023211,0.9201164307040621,0.7169836949581241
803,0.7133813520605617,0.2620646228023031,45.13167292582587,10,0.003396174020071239,0.9203577929451459,0.7207628261777588
804,0.7158331875558223,0.2632179104666797,45.26152770891426,10,0.003405365906647232,0.9202488587206914,0.7193746828647027
805,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.0033889632662914143,0.9201160582038055,0.7190640672075423
806,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.003398279346914228,0.9200992957796554,0.7181324820511698
807,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.003396838554729241,0.9199448598893956,0.717772392287914
808,0.7161608952698019,0.2629038527019447,45.32570425678571,10,0.0034094108775600995,0.9201604012498186,0.7178515450483391
809,0.7081431155410235,0.2592368210844827,44.89062944565408,10,0.003396801238464329,0.920009821683593,0.7174822646208487
810,0.7133813520605617,0.2620646228023031,45.13167292582587,10,0.003394148905169446,0.9203533224966942,0.7190644616732157
811,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.0034008373471110893,0.9197639436331211,0.7188175465038618
812,0.7065178330302982,0.2614800981392626,44.503773489103565,10,0.003397787670628799,0.9198069107160729,0.7198582274577279
813,0.7160221646315121,0.26277686063849826,45.32453039930139,10,0.0033955648932399124,0.9200631312601786,0.7167563012325529
