trial,roc_auc_mean,roc_auc_std,value,kernel,nu,gamma
0,0.8823781743308167,0.04569798966323725,83.66801846675794,rbf,0.0005867617384778521,0.08925791688380667
1,0.2337541943109891,0.1028814375698666,13.087275674112247,poly,0.00266627464070066,0.0643149168380651
2,0.8843466407381988,0.03747214409905438,84.68744966391444,rbf,0.0018575709910455757,0.05565199100781463
3,0.8863413215892626,0.043161234509800625,84.3180087079462,rbf,0.0017573185260789238,0.039914240876974705
4,0.5810359948143065,0.218356441217724,36.267955359658245,linear,0.0016733503100443486,0.043254128928343134
5,0.3944344352932205,0.08416015236736152,31.027428292585896,linear,0.0025781728139409373,0.05358347425102619
6,0.8899064859299931,0.0442534385733887,84.56530473566045,rbf,0.0007806520831821816,0.034307525371397245
7,0.34323286052009455,0.24683318109107336,9.63996794290212,poly,0.002028514231987707,0.043316324351972656
8,0.33955092274841764,0.06101913140547612,27.853179134294155,poly,0.0020410197118862577,0.062157059555392
9,0.6017144246167926,0.1193469472043938,48.236747741239874,sigmoid,0.0015277950146029015,0.06424384148645171
10,0.8883574506215206,0.039976156389514926,84.83812942320057,rbf,0.001914848633639076,0.05520298324446781
11,0.8848137344619843,0.0410748863366191,84.37388481253652,rbf,0.002667268532812077,0.06476576398518011
12,0.4474900861740258,0.14086889663617938,30.662118953784645,linear,0.0006286003350359011,0.05010109480294572
13,0.3713847899031495,0.05251606208308203,31.886872782006748,linear,0.0030523069480311083,0.05841910238938398
14,0.14751105772897125,0.13787989180685786,0.9631165922113383,poly,0.0031382863677877184,0.03631659033752109
15,0.6121668382521163,0.11128060027751825,50.088623797459796,sigmoid,0.0027923434721391634,0.05845786615688078
16,0.8814678181956838,0.04681935474534178,83.46484634503419,rbf,0.0008333380863390481,0.05007087408247807
17,0.8856883436284603,0.039975337503779865,84.57130061246804,rbf,0.0018057183790399457,0.06808292012990631
18,0.2883064516129032,0.06417070240243458,22.413574921046862,poly,0.002333698599750243,0.07751028317401011
19,0.5925727331655609,0.12212769741035003,47.04450357552109,sigmoid,0.002458583934694163,0.06690031750550839
20,0.40399794097460534,0.06191841645763429,34.2079524516971,linear,0.0008497920386134468,0.0629408957029976
21,0.3920298558682224,0.07415393018460659,31.787592568361582,linear,0.001094606550601219,0.06421146296722577
22,0.20692966903073284,0.09960957779530895,10.73200912354239,poly,0.0008492816634778542,0.06426475446472087
23,0.8854786280790056,0.04020727858119866,84.52713494978069,rbf,0.002741159666108596,0.06797804234620876
24,0.8852403149546252,0.03885731572336293,84.63829992312623,rbf,0.00248502563324904,0.05616210934160395
25,0.5422695988713491,0.12864354995994098,41.362604891140805,sigmoid,0.001761953958197135,0.0712867010821121
26,0.3713847899031495,0.05251606208308203,31.886872782006748,linear,0.0029414776533731213,0.07473362628567484
27,0.21224881796690306,0.119617400292018,9.263141767488506,poly,0.002722313867600588,0.06437565580289784
28,0.8859195073591092,0.03768911672121594,84.82303906378932,rbf,0.0019129811503345797,0.06911756803734376
29,0.291383074048654,0.08264050040858673,20.874257364006727,poly,0.0022426756568173964,0.04955200550813476
30,0.403078052314497,0.09415953110018177,30.891852121431523,linear,0.002272423027434827,0.064829922527819
31,0.3540856402043773,0.02230023717175296,33.17854030326244,linear,0.0014278301415305008,0.05914920601686893
32,0.346361911843209,0.034557710322232045,31.1804201520977,poly,0.0016643276265999795,0.07938948151266297
33,0.18720449172576833,0.10938517290573818,7.781931882003016,poly,0.001587326305182453,0.05606416694805685
34,0.3113251162968047,0.10090753769565626,21.041757860114846,poly,0.0022532184089280403,0.06175801248646294
35,0.4398950469000229,0.03544383742011447,40.445120947990844,sigmoid,0.0010816487244751183,0.08069110312834035
36,0.2726492793411118,0.07692625130955827,19.572302803155356,poly,0.003098790504543277,0.069177088889255
37,0.28981973995271865,0.131310499052072,15.850924090064664,poly,0.0022448407190763875,0.05955059787107559
38,0.8845944863875542,0.041699799789969995,84.28946865975843,rbf,0.0023306747361019025,0.06580876287719303
39,0.45538778311599176,0.02748783929143199,42.78999438245597,sigmoid,0.0012273560344595545,0.07635537398532882
40,0.5958948181194236,0.11884345783646415,47.70513602829594,sigmoid,0.0004988872659323103,0.0669863908743613
41,0.8832432509723175,0.0448706897816602,83.83725611906573,rbf,0.001533318627334277,0.05318503771738823
42,0.44056470677953175,0.03556983554528352,40.49948712342482,sigmoid,0.0015724533376525894,0.0812735804870739
43,0.5813601006634638,0.08679254392687043,49.45675567365934,sigmoid,0.0003754980001081573,0.06382150120952298
44,0.44851959887134907,0.1399834702283472,30.853612864300185,poly,0.0008387187391797238,0.058970607360394736
45,0.5975224967589415,0.11062738077382332,48.68951159851182,sigmoid,0.001449967291804256,0.06382643916842082
46,0.8850496644551208,0.042846152335289656,84.22035121198311,rbf,0.0015249927475606173,0.07096259414465525
47,0.5839195836193091,0.10505818242027455,47.88614011990345,sigmoid,0.0011091505615639732,0.06495809321332446
48,0.3877854991230077,0.03363002482309878,35.41554742999089,linear,0.003268195223846526,0.042568866449351664
49,0.350918458781362,0.04530894695532427,30.560951182603773,linear,0.00030497217328161267,0.07599385431549208
50,0.6156986387554335,0.11563995338386501,50.00586853715685,sigmoid,0.002628490129364062,0.060183652021664404
51,0.2308658392434988,0.11321404654468079,11.7651792698818,poly,0.0017135269884590318,0.07056972461494745
52,0.3920298558682224,0.07415393018460659,31.787592568361582,linear,0.0009167607403037071,0.08296664875421628
53,0.28981973995271865,0.131310499052072,15.850924090064664,poly,0.0009074098890293298,0.08418674004113187
54,0.28981973995271865,0.131310499052072,15.850924090064664,poly,0.001932673878448327,0.0631225963694258
55,0.28981973995271865,0.131310499052072,15.850924090064664,poly,0.002056246810715756,0.06463944581360902
56,0.5736816517959277,0.1422032575900646,43.14783942058631,sigmoid,0.0018628807431874204,0.06914853683289199
57,0.8859195073591093,0.037149597003917754,84.87699103551915,rbf,0.0021642022587715676,0.06928267178752343
58,0.8857097918096545,0.04233289752883171,84.33768942808227,rbf,0.001869876074394509,0.07614727485975283
59,0.8836912796461527,0.04166615075454126,84.20251288916114,rbf,0.002473568156545117,0.06129247510111722
60,0.5972532029283917,0.12682336241026812,47.042984051812354,sigmoid,0.0023302399073062145,0.06647080523648358
61,0.541614237779303,0.12932094502313995,41.2293292756163,sigmoid,0.002041928311278205,0.07089431574217084
62,0.28981973995271865,0.131310499052072,15.850924090064664,poly,0.0016844671464589464,0.06445603567741157
63,0.4019579806299092,0.09473691988349014,30.722106074641903,linear,0.00210566013550564,0.06602932603375539
64,0.3113251162968047,0.10090753769565626,21.041757860114846,poly,0.0013882684945506624,0.07402661826854058
65,0.2865071875238313,0.12135490940471835,16.515227811911295,poly,0.0016150323073174813,0.05917842437878445
66,0.37070798062990934,0.030884732355488925,33.98232482744204,linear,0.0018469908156484296,0.06864067504417752
67,0.5820154617555099,0.1344619983182585,44.75534634372514,sigmoid,0.002970170180154437,0.06825950630911301
68,0.8839248265080455,0.04190234490074142,84.2022481607304,rbf,0.002182426490137191,0.06557235107870141
69,0.6028178143826737,0.12372768364779824,47.90901307348754,sigmoid,0.002168041694908232,0.06617521652720496
70,0.3953209601159155,0.08334448160453953,31.1976478511376,linear,0.0023890165470482724,0.0670232353338203
71,0.8823686418058415,0.0411159809502413,84.12526608556003,rbf,0.002467242140580877,0.06920720602252584
72,0.2337541943109891,0.1028814375698666,13.087275674112247,poly,0.0017527256495870574,0.07295430884956698
73,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.002076416192858505,0.06599674474124624
74,0.2962541943109891,0.09152387174425088,20.47303225667382,poly,0.0018402761331878493,0.06863081467429949
75,0.3953209601159155,0.08334448160453953,31.1976478511376,linear,0.002356019761278223,0.06787675336183695
76,0.8861459048272705,0.03966899465624663,84.64769101710239,rbf,0.0020712064807699554,0.06663454016802904
77,0.3113251162968047,0.10090753769565626,21.041757860114846,poly,0.001792955316185607,0.06690638727871763
78,0.3713847899031495,0.05251606208308203,31.886872782006748,linear,0.0027324738834204228,0.06851884473130661
79,0.8845944863875542,0.041699799789969995,84.28946865975843,rbf,0.002342589415974967,0.06619873185460899
80,0.3944344352932205,0.08416015236736152,31.027428292585896,linear,0.0026485058247187887,0.061654225166195474
81,0.5777830206665141,0.128632664800144,44.91503558663701,sigmoid,0.0018774194177608528,0.06732499494635541
82,0.2428410737436132,0.0963994603126389,14.644161343097428,poly,0.002156694456818354,0.06916074968088384
83,0.5711483832837643,0.1584221847976375,41.27261984861268,sigmoid,0.0021621626404233507,0.06967857687741677
84,0.4019579806299092,0.09473691988349014,30.722106074641903,linear,0.0021348063373910968,0.06745892905060914
85,0.21224881796690306,0.119617400292018,9.263141767488506,poly,0.0021055401817936144,0.06974522187991665
86,0.5890814458933883,0.1421204298809296,44.69610160124587,sigmoid,0.001995569893683942,0.0678798195589868
87,0.3921013498055365,0.10075344900921289,29.13479007963236,linear,0.0021825423684333676,0.06744984923179874
88,0.8859218904903531,0.03963071579334195,84.62911746970111,rbf,0.002139595966981527,0.06724370275229159
89,0.5286595363379852,0.13349748454966523,39.516205178831996,sigmoid,0.0018504972148371637,0.07194458652646465
90,0.5788196827575688,0.13847271355752197,44.03469692000468,sigmoid,0.0017873864199220433,0.06859254263754899
91,0.2372931442080378,0.11235941959854073,12.493372460949706,poly,0.00206289058533883,0.06794770495716228
92,0.8856883436284603,0.039975337503779865,84.57130061246804,rbf,0.0018635677209423817,0.06825119347694959
93,0.8843585563944177,0.04004329795633457,84.43152584380832,rbf,0.0022481532604740817,0.06804319722931639
94,0.2428410737436132,0.0963994603126389,14.644161343097428,poly,0.002182008207307086,0.06560088942050898
95,0.5828853046594982,0.13394711390869926,44.89381907507989,sigmoid,0.002195860221494362,0.06841484785921052
96,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.0020245567624646854,0.06806512648468592
97,0.8843585563944177,0.04004329795633457,84.43152584380832,rbf,0.002051955092728039,0.06803629977141788
98,0.5788864104323954,0.12771655990648367,45.116985052591176,sigmoid,0.0018823175931981754,0.06787403142567469
99,0.5723947609242737,0.1335784670013945,43.88162939228791,sigmoid,0.0019609733422421764,0.06856482452308216
100,0.22133569739952716,0.11579042157592477,10.554527582360238,poly,0.0018917480264299417,0.06894885527578345
101,0.5712556241897354,0.13634724808887805,43.490837610085734,sigmoid,0.0018880089103294835,0.06906026665044859
102,0.8859218904903531,0.036936269312335124,84.8985621178018,rbf,0.002041002692577541,0.0694563422911854
103,0.21224881796690306,0.119617400292018,9.263141767488506,poly,0.0019408882671248897,0.07074903332529645
104,0.8843609395256616,0.040356034268569686,84.40049052570919,rbf,0.0020903249199856876,0.0675232239198961
105,0.5560226492793411,0.15057979790713025,40.54428513722108,sigmoid,0.001908851357860099,0.06996084715004569
106,0.37070798062990934,0.030884732355488925,33.98232482744204,linear,0.00192995996572491,0.07117789668927085
107,0.8868107984442918,0.037186801601479864,84.96239968428118,rbf,0.001960697261482674,0.06991625299611103
108,0.37070798062990934,0.030884732355488925,33.98232482744204,linear,0.00196277140882689,0.07069679047400815
109,0.8859266567528407,0.0413657036000101,84.45609531528305,rbf,0.002046220223551864,0.07124289572060237
110,0.37070798062990934,0.030884732355488925,33.98232482744204,linear,0.0019201277451796983,0.0693026124484378
111,0.5813005223823686,0.13578178520143797,44.55187371809306,sigmoid,0.0020783064236259163,0.06841637146719319
112,0.8859195073591092,0.03768911672121594,84.82303906378932,rbf,0.0018767515765411081,0.06910876154801056
113,0.37070798062990934,0.030884732355488925,33.98232482744204,linear,0.0018822375811628224,0.07008101583448773
114,0.5890838290246321,0.14214265920285998,44.69411698217721,sigmoid,0.0018681893419374145,0.06771496080755542
115,0.403078052314497,0.09415953110018177,30.891852121431523,linear,0.002241560835557081,0.06912801136244902
116,0.27474881796690304,0.12160807291560599,15.314074505129705,poly,0.0017561118169220186,0.06902491992488063
117,0.5855138984214139,0.14461857930577063,44.08953191156433,sigmoid,0.00197675396720778,0.06803716597361038
118,0.886810798444292,0.03664792895064898,85.0162869493643,rbf,0.0019319573846731546,0.07048995673313024
119,0.539610024403264,0.1286101906482225,41.09998337550415,sigmoid,0.0018665088701512208,0.07134571472647268
120,0.5792271982002593,0.15091094944123315,42.831624875902605,sigmoid,0.0019009253528925484,0.06910481044536215
121,0.5810145466331122,0.1486919397423917,43.232260689072056,sigmoid,0.0018662238841265463,0.06896221374309591
122,0.5622879013193015,0.14496351560091925,41.73243857183822,sigmoid,0.001912029401572115,0.06964039691947757
123,0.2372931442080378,0.11235941959854073,12.493372460949706,poly,0.001865888587012788,0.06942991232652355
124,0.5801137230229544,0.150320688556734,42.97930344662204,sigmoid,0.00197419449362881,0.06911671957588386
125,0.883929592770533,0.042575103688292135,84.13544890822409,rbf,0.0017972310597321056,0.07081709693147009
126,0.3618427324029589,0.039416540222697874,32.2426192180261,linear,0.002041945264265247,0.06938843956826635
127,0.2587985205521238,0.08845186032041996,17.034666023170388,poly,0.0017018488032334658,0.06985081049025478
